,Baslik,Ozet,Kategori,Link,Icerik
151,NASA'nın Crew-6 astronotlarını taşıyan roket ABD'den fırlatıldı,"Amerikan uzay mekiği ve roket üreticisi SpaceX, ABD, Rusya ve Birleşik Arap Emirlikleri'nden 4 astronotu taşıyan uzay aracını ABD Havacılık ve Uzay Ajansı (NASA) görevi için Uluslararası Uzay İstasyonu'na gönderdi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nasanin-crew-6-astronotlarini-tasiyan-roket-abdden-firlatildi-750013.html,"NASA'nın Crew-6 görevi için iki ABD'li astronot, bir Rus kozmonot ile bir BAE'li astronotu taşıyan uzay aracı, Kennedy Uzay Merkezi'nden yerel saatle 00.34'te fırlatıldı. Kapsülün yörüngedeki ilk test uçuşundan dört yıl sonra kalkışının gerçekleştiği kaydedildi. Astronotların yaklaşık 6 ay boyunca uzay istasyonunda görev yapması bekleniyor.   SpaceX Fırlatma Kontrol Merkezi'nden telsizle ""Yörüngeye hoş geldiniz. Gezintiden memnun kaldıysanız bize 5 yıldız vermeyi unutmayın."" anonsu yapıldı. Astronot ekibinin lideri Stephen Bowen, 27 Şubat'taki başarısız denemeye atıfta bulunarak, ""2 kez sürmüş olabilir ancak gezintiye değdi."" ifadesini kullandı. Bowen, ekip olarak iyi anlaştıklarını söyleyerek, ""Bu adamlarla uçma fırsatına sahip olmak harika."" dedi. Ekip, geçen yıl ekim ayından itibaren Uluslararası Uzay İstasyonu'nda bulunan astronotlardan görevi devralacak. SpaceX yetkililerinin 27 Şubat'ta yaptığı açıklamaya göre, Kennedy Uzay Merkezi'nden gerçekleştirilmesi planlanan roket fırlatma girişimi, motorunun ateşleme sistemindeki tıkalı filtre nedeniyle fırlatmaya 2 dakika kala durdurulmuştu."
152,"NASA, Dünya'ya yaklaşan ince uzun nesneye yakından baktı","NASA, bir zamanlar potansiyel tehlike diye tanımlandığı ince uzun asteroide yakından baktı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nasa-dunyaya-yaklasan-ince-uzun-nesneye-yakindan-bakti-749402.html,"Tuhaf şekliyle dikkat çeken 2011 AG5 adlı asteroit, şubat başında Dünya'nın 17 milyon kilometre yakınından geçti. Bu, uzay ajansının gök cismini incelemesi için önemli bir fırsattı. Gözlem ekibinin lideri Lance Benner, ""Gezegensel radar sistemlerimiz bugüne kadar Dünya'ya yakın 1040 adet nesne gözlemledi"" diye konuştu. NASA'nın Jet İtki Laboratuvarı'nda görev alan bilim insanı, ""Ancak bu gördüğümüz en uzun nesnelerden biri"" diye ekledi. Tuhaf cismin uzunluğu yaklaşık 500 metre Nesnenin uzunluğu yaklaşık 500, kalınlığı ise kabaca 150 metre. Bilim insanları 2011 AG5'in ABD'deki Empire State binası gibi devasa bir gökdeleni andırdığını söylüyor. Araştırmacılar Dünya'ya çarpma ihtimalinin yüksek olduğunu düşünmüştü Adından da anlaşılacağı üzere asteroit, ilk olarak 2011'de keşfedilmişti. O dönemde NASA araştırmacıları, cismin Dünya'ya çarpma ihtimalinin yüksek olduğunu düşünmüştü. Daha sonra aslında Dünya'ya çarpma tehlikesinin çok daha düşük olduğu anlaşılan nesne potansiyel tehlike kategorisinden çıkarılmıştı. Uzun geçmişine rağmen gökbilimciler, 2011 AG5'i şimdiye dek ayrıntılı inceleme fırsatı yakalayamadı. Dokuz saatte bir kendi ekseninde dönüşü tamamlıyor Yeni araştırmada ise ABD'nin California eyaletindeki Goldstone Güneş Sistemi Radarı'ndan yapılan ölçümler, cisme dair detaylı bilgiler sağladı. Örneğin, asteroidin her dokuz saatte bir kendi ekseni etrafındaki dönüşünü tamamladığı kesin olarak belirlendi. Cisim yörüngeyi kabaca 621 günde tamamlıyor Gökbilimciler ayrıca asteroidin Güneş'in yörüngesinde dönerken izlediği yolu da daha kesin biçimde ortaya koydu. Buna göre cismin bu yörüngeyi tamamlaması kabaca 621 gün sürüyor. Tuhaf nesne Dünya'ya bir sonraki yakın geçişini de 2040'ta yapacak."
153,Evrenin iki boyutlu haritası genişletildi: 1 milyardan fazla galaksiyi kapsıyor,"Astronomi dünyasında yeni gelişmeler yaşanıyor... Bilim insanları evrenin iki boyutlu haritasını genişletti. Yeni harita 1 milyardan fazla galaksiyi kapsıyor, her bir galakside milyarlarca yıldız bulunuyor. Ayrıca, bilim insanları ilk kez cüce galaksilerin çarpışmasını da gözlemledi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/evrenin-iki-boyutlu-haritasi-genisletildi-1-milyardan-fazla-galaksiyi-kapsiyor-749054.html,"Evrenin sırları keşfedilmeye devam ediyor. Altı yıldır bu amaçla çalışma yürüten bilim insanları evrenin en kapsamlı 2 boyutlu haritasını geliştirdi. Harita 1 milyardan fazla galaksiyi kapsıyor. Her bir galakside de yüz milyarlarca yıldız bulunuyor. Evrenin haritasını çıkarma projesinin temelinde kara deliklerin sebebini açıklığa kavuşturma fikri bulunuyor. Evrenin yüzde 70'ini oluşturan kara delikler, aynı zamanda sürekli genişlemeye de sebep oluyor.   Astronomi biliminde bir de ilk yaşandı; birbiriyle çarpışan iki cüce galaksi ilk kez gözlemlendi. Dünyadan yaklaşık 760 milyon yıldız yılı uzaklıktaki iki cüce galaksi birbiriyle çarpıştı. Bu sırada galaksilerdeki kara delikler de görüntülendi. Çarpışma iki cüce galaksiyi birleştirdi, birleşme ile daha büyük çapta bir galaksi oluştu. Cüce galaksilerde 10 milyar ve daha az sayıda yıldız bulunuyor. Dünyayı da içeren Samanyolu galaksisinde 200 milyardan fazla yıldız olduğu biliniyor. "
154,Japon şirket uzaya balonla turist yollayacak,"Bir Japon girişim şirketi, astronomik derecede pahalı bir deneyimi daha ucuz hale getireceğini umduğu ticari bir uzay izleme balonu uçuşu başlatmayı planladığını duyurdu.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/japon-sirket-uzaya-balonla-turist-yollayacak-748920.html,"Şirket başkanı Keisuke Iwaya gazetecilere, yolcuların milyarder olması, yoğun bir eğitimden geçmesi ya da bir roketle uçmak için ihtiyaç duyulan dil becerilerine sahip olması gerekmediğini söyledi. Iwaya, ""Bu güvenli, ekonomik ve insanlar için nazik. Amacımız uzay turizmini herkes için mümkün kılmak"" dedi. Japonya'nın kuzeyindeki Hokkaido'nun başkenti Sapporo'da bulunan Iwaya Giken, 2012'den beri bu proje üzerinde çalışıyor ve o zamandan beri iki kişilik bir kabin ve Dünya'nın eğrisinin net bir şekilde görülebildiği 25 kilometre yüksekliğe kadar çıkabilen bir balon geliştirdiğini söylüyor. Balon sadece stratosferin yaklaşık olarak ortasına kadar yükseleceğinden, yolcular dış uzayda olmayacaklar, bir jet uçağının uçtuğundan daha yüksekte olacaklar ve dış uzayı herhangi bir engel olmadan görebilecekler.    Şirket, ticari bir seyahat için hazır olduğunda projede birlikte çalışmayı planladığını açıklayan büyük Japon seyahat acentesi JTB Corp. ile işbirliği yaptı. Başlangıçta bir uçuşun maliyeti yaklaşık 24 milyon yen (3.3 Milyon Türk Lirası) olmakla birlikte, Iwaya sonunda bunu birkaç milyon yene (130 bin Türk Lirası) indirmeyi hedeflediğini söyledi. ""Uzayı ulaşılabilir kılmayı hedefliyoruz"" Japon uzay girişimleri, SpaceX gibi ABD şirketlerinin gerisinde kalmış olsa da Iwaya uzayı daha ulaşılabilir kılmayı amaçladığını söyledi. SpaceX, üç zengin işadamını ve astronot refakatçilerini kişi başı 55 milyon dolar karşılığında Uluslararası Uzay İstasyonu'na fırlattı. Bu, şirketin NASA için yörüngedeki laboratuvara iki yıl boyunca astronot taşıdıktan sonra oraya yaptığı ilk özel charter uçuşuydu.    Ancak şirket yetkilileri, bir roket ya da sıcak hava balonundan farklı olarak, Iwaya Giken'in aracının büyük ölçüde yeniden kullanılabilen helyumla kaldırılacağını ve uçuşların güvenli bir şekilde Japon toprakları ya da hava sahası üzerinde kalacağını söyledi. İlk yolculuğun bu yılın sonları kadar erken bir tarihte yapılması planlanıyor. Bir pilot ve bir yolcu taşıyabilen hava geçirmez, iki kişilik bir kabin Hokkaido'daki bir balon limanından havalanacak, iki saat boyunca stratosferin bir parçası ve uzaya açılan kapı olan 25 kilometreye kadar yükselecek ve tanımı değişmekle birlikte Dünya'dan yaklaşık 100 kilometre yukarıda başladığı kabul edilen bu bölgede bir saat kaldıktan sonra bir saat sürecek inişe geçecek. Şirketten yapılan açıklamada, davul şeklindeki, 1,5 metre çapındaki plastik kabinin, yolcuların yukarıdaki uzayı veya aşağıdaki mavi Dünya'yı görmelerini sağlayan birkaç büyük pencereye sahip olduğu belirtildi. Uzay izleme yolculuğu için salı günü açılan başvurular ağustos sonuna kadar devam edecek. Şirket yetkilileri, seçilen ilk beş yolcunun ekimde açıklanacağını ve uçuşların hava durumuna bağlı olarak yaklaşık bir hafta arayla yapılacağını söyledi."
155,Suudi Arabistan uzaya yollayacağı ilk kadın astronotu açıkladı,Suudi Arabistan gelecek aylarda uzaya göndermeyi planladığı ilk kadın astronotun kimliğini açıkladı.,Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/suudi-arabistan-uzaya-yollayacagi-ilk-kadin-astronotu-acikladi-746985.html,"Ülkenin resmi ajansı SPA'dan yapılan açıklamada Reyyane Bernavi adlı kadın astronotun, meslektaşı Ali El-Karni'yle birlikte Uluslararası Uzay İstasyonu'nda (UUİ) 10 gün geçireceği bildirildi. İki astronotun ilkbaharda özel uzay şirketi Axiom Space'in düzenlediği uzay görevi kapsamında UUİ'ye uçacağı öğrenildi. Bu arada astronotları Elon Musk'un uzay firması SpaceX'in ürettiği Dragon kapsüllerinden biri taşıyacak. Dragon kapsülleri daha önce de birçok astronotu istasyona ulaştırma görevini üstlenmişti. Uzay aracında iki Suudi astronotun yanı sıra UU'iye 4. uçuşunu yapacak olan eski NASA astronotu Peggy Whitson ve ABD'li işinsanı John Shoffner yer alacak. Mürettebatı, NASA'nın Florida'daki Kennedy Uzay Merkezi'nden, yine SpaceX'e ait olan bir Falcon 9 roketiyle fırlatılacak. Selman'la gelen değişimler Fransız haber ajansı AFP'nin konuyla ilgili haberinde, Suudi Arabistan'ın Veliaht Prensi Muhammed bin Selman'ın ""katı imajını"" kırmaya çalıştığı yorumu yapıldı. 2017'de göreve başlayan veliaht prensin yönetiminde, kadınların bir erkek eşlikçi olmadan araba kullanmasına ve yurtdışına seyahat etmesine izin verilmişti. Kadınların işgücüne katılım oranı da 2016'dan bu yana iki kattan fazla artarak yüzde 17'den yüzde 37'ye çıkmıştı. Suudi Arabistan için ilk uzaya çıkış değil Öte yandan bu görev, Suudi Arabistan'ın uzaya ilk çıkışı olmayacak. Hava kuvvetleri pilotu ve Suudi kraliyet prensi Sultan bin Selman bin Abdulaziz, 1985'te ABD'nin organize ettiği bir misyona katılarak uzaya çıkan ilk Arap Müslüman olmuştu. Ancak ülkedeki uzay çalışmaları son dönemde hızlandı. 2018'de uzay programı oluşturan Suudi yetkililer, geçen yıl astronotları uzaya göndermek için harekete geçerek başka bir program daha başlatmıştı."
156,Suudi Arabistan uzaya göndereceği astronotları belirledi,"Suudi Arabistan, bu yıl uzaya göndermeyi planladığı bir kadın ve erkek astronotun belirlendiğini açıkladı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/suudi-arabistan-uzaya-gonderecegi-astronotlari-belirledi-746347.html,"Suudi Arabistan resmi ajansı SPA'da yer alan habere göre, 2023'ün ikinci çeyreğinde AX-2 uzay mekiğiyle gidecek Suudi Arabistanlı astronotlar Rayyane Bernavi ve Ali Karni olacak. Astronotların araştırma için uzay istasyonuna gönderilecek; uzay mekiği yılın ikinci yarısında ABD'den hareket edecek. Program kapsamında Meryem Firdevs ve Ali el-Gamdi adlı astronotlar da uzay araştırmaları konusunda eğitim görecek. Suudi Arabistan Uzay Kurumu, geçen yılın eylül ayında, ""2030 Vizyonu"" kapsamında bir uzay programının başlatıldığını duyurmuştu. Bununla uzay sanayi sektöründen istifade etmek ve bu alandaki araştırmalara katkıda bulunmanın amaçlandığı vurgulanmıştı. Bu çerçevede ilk astronot takımının 2023'te uzaya gönderilmesinin planlandığı ve gönderilecek ekibin içinde bir kadın astronotun olacağı da aktarılmıştı."
157,"ABD, Minuteman III füzesi ile atmosfere dönüş aracı test etti","ABD Hava Kuvvetleri Küresel Taarruz Komutanlığı, kıtalararası balistik füzelerin atmosfere dönüş aracını test etmek üzere harp başlıksız bir Minuteman III füzesi fırlattığını açıkladı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/abd-minuteman-iii-fuzesi-ile-atmosfere-donus-araci-test-etti-745382.html,"Komutanlıktan yapılan yazılı açıklamada, Minuteman III kıtalararası balistik füzesinin 9 Şubat'ta California’daki Vandenberg Uzay Kuvvetleri Üssü'nden fırlatıldığı kaydedildi. Açıklamada, füzenin nükleer harp başlığı taşımadığını, kıtalararası balistik füzelerin atmosferden çıktıktan sonra yeniden atmosfere dönüşünü sağlayan deneme aşamasındaki bir geri dönüş test etmek üzere fırlatıldığı bildirildi. Bu testin ABD'nin nükleer caydırıcılığını göstermeyi amaçlayan rutin ve periyodik faaliyetlerin bir parçası olduğu belirtilen açıklamada, ""Bu tür testler daha önce 300'den fazla kez yapılmıştır ve bu test, dünyada yaşanan olaylarla ilgili değildir."" ifadesi kullanıldı. Açıklamada, füzenin 4 bin 200 mil (6 bin 759 km) mesafe kat ederek Marshall Adaları'ndaki Kwajalein Atolü'ne düştüğü ifade edildi. ABD ordusu 2029’da Minuteman III kıtalararası balistik füzesinin yerini almak üzere LG-35A Sentinel füzesini konuşlandıracak ve Minuteman III 2030'ların ortalarına kadar kullanılıyor olacak."
158,Dünya'ya benzer ötegezegen keşfedildi: 31 ışık yılı uzaklıkta,"Bilim insanları, Dünya'ya 31 ışık yılı mesafede potansiyel yaşanabilir bir ötegezegen keşfetti.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/dunyaya-benzer-otegezegen-kesfedildi-31-isik-yili-uzaklikta-743657.html,"Yeni bir çalışmada, dünyanın dört bir yanından 50 gök bilimciden oluşan bir ekip, Dünya'dan sadece 31 ışık yılı uzaklıkta, kırmızı bir cüce yıldız olan Wolf 1069'un yörüngesinde dönen ""Wolf 1069 b"" ötegezegenin varlığını doğruladı. Wolf 1069 b'nin, yıldızının ""yaşanabilir bölgesindeki"" yörüngede olduğu açıklandı. Bu durum, ötegezegenin yüzeyinde potansiyel olarak su bulunma ihtimalinin olduğunu gösteriyor. Almanya'daki Max Planck Astronomi Enstitüsü'nden Diana Kossakowski, gezegenin kütlesinin kabaca Dünya kadar olduğuna dikkat çekti. Wolf 1069 b'nin keşfi, İspanya'daki CARMENES tarafından yapıldı."
159,"Rusya, ""Elektro-L"" hidrometeorolojik uydusunu fırlattı","Rusya, Kazakistan’daki Baykonur Uzay İstasyonu’ndan ""Proton-M"" ağır yük fırlatma aracıyla ""Elektro-L"" hidrometeorolojik uydusunu uzaya gönderdi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/rusya-elektro-l-hidrometeorolojik-uydusunu-firlatti-743636.html,"Rus ""Elektro-L"" hidrometeorolojik uydusunu taşıyan ağır yük fırlatma aracı ""Proton-M"", Türkiye saati ile 12.13’te Kazakistan’daki Baykonur Uzay İstasyonu’ndan uzaya gönderildi. Dünyadan yaklaşık 35 bin kilometre yükseklikteki bir yörüngeye yerleşmesi beklenen söz konusu uydu, hava tahmininde yardımcı oluyor ve her 15-30 dakikada bir hava durumu verilerini iletiyor. Bu fırlatma ile Rusya, 2023’teki ilk uzay fırlatmasını yapmış oldu."
160,Dünya yörüngesinde felaketin eşiğinden dönüldü,"Dünya yörüngesinde bir felaketle sonuçlanabilecek çarpışmanın eşiğinden dönüldü. LeoLabs yetkilileri, iki nesnenin birbirini sadece 6 metreyle ıskaladığını aktardı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/dunya-yorungesinde-felaketin-esiginden-donuldu-743308.html,"Uydu izleme ve çarpışma tespit firması LeoLabs, ıskartaya çıkarılmış iki uzay aracının birbirlerini çok küçük bir farkla ıskaladığını açıkladı. Çarpışma, Sovyetler Birliği'nden kalma bir roket gövdesi ve casus uydu arasında meydana gelecekti. LeoLabs'in açıklamasına göre 27 Ocak'ta iki nesne arasındaki mesafe sadece metrelerle ölçülür hale geldi. Ancak neyse ki çarpışma gerçekleşmedi. LeoLabs yetkilileri, iki nesnenin birbirini sadece 6 metreyle ıskaladığını aktardı. ""Çaprışma sonucu binlerce tehlikeli parça ortaya çıkabilir"" Uzmanlar böyle bir çarpışmanın Dünya yörüngesinde binlerce tehlikeli parçanın ortaya çıkmasına sebebiyet vereceğini söylüyor. Alçak Dünya yörüngesindeki uzay aracı parçalarının sayısı giderek artıyor. Bunlar, birbiriyle çarpıştıkça daha ufak ve tehlikeli parçalar oluşturuyor.    Bilim insanlarının uzay çöpü veya uzay enkazı adını verdiği bu parçalar, yörüngedeki işleyen uydulara ve astronotlara ev sahipliği yapan Uluslararası Uzay İstasyonu'na çarpabilir. Bu da hem uzay araçlarının hem de astronotların zarar görmesiyle sonuçlanabilir. ABD'li yetkililer, yörüngede 30 bine yakın uzay çöpünü takip ettiklerini belirtiyor. Ancak NASA'ya göre, Dünya yüzeyinden tespit edilemeyecek kadar küçük olan çok sayıda uzay çöpü de var. Onlarca yıldır uzayda sürükleniyorlar LeoLabs'in aktardığına göre, birbirini kıl payı ıskalayan iki nesneden biri SL-8 roketiydi. Bu roket sınıfı 1964 ve 2009 arasında uzay araçlarını fırlatmak için kullanılmıştı. İkinci parça ise radyo iletişimi ve radar iletimleri givi elektronik sinyalleri engellemek için tasarlanmış Rus casus uydusu Cosmos 2361'di. Bu uzay aracı da 1998'de fırlatılmıştı."
161,Uluslararası Uzay İstasyonu astronotlarından 7 saatlik uzay yürüyüşü,"Uluslararası Uzay İstasyonu'nda görevli astronotlar, bir kez daha uzay yürüyüşüne çıktı. İkinci kez uzay yürüyüşüne çıkan iki astronot, istasyonun dışında kurmaya başladıkları donanımı tamamladı. Görev yaklaşık 7 saat sürdü.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/uluslararasi-uzay-istasyonu-astronotlarindan-7-saatlik-uzay-yuruyusu-742916.html,"Uluslararası Uzay İstasyonu'nda görevli iki astronot, uzay yürüyüşüne çıktı. Görev, yaklaşık 7 saat sürdü.  ABD Havacılık ve Uzay Ajansı NASA astronotu Nicole Mann ve Japonya Havacılık ve Uzay Araştırma Ajansı astronotu Koichi Wakata, uzay yürüyüşüne Türkiye saati ile 16.15'te başladı.   İkinci kez uzay yürüyüşüne çıkan astronotlar, 2 hafta önce istasyonun dışındaki güç sistemine kurmaya başladıkları donanımı tamamladı. Montaj platformları, gelecekte güneş enerjisi için yapılacak çalışmalarda kullanılacak. Görev Türkiye saati ile 23'te sona erdi.  "
162,‘Big Bang Teorisi’ Çöktü mü?,"Evrenin ortaya çıkışıyla ilgili bilim dünyasında bugüne kadar en yaygın kabul gören teori, ‘Big Bang (Büyük Patlama)’ idi. Ancak James Webb Space Telescope (JWST) sayesinde yeni elde edilen görüntüler, bu teoriyi tartışmaya açtı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/big-bang-teorisi-coktu-mu-742308.html,"Büyük Patlama Teorisi’ne göre, tüm evren bir büyük patlama sonucu meydana geldi. Bir ‘nokta’ kadar alanda gaz sıkışmaları ve tepkimeler oldu, evreni oluşturan atomlar büyük bir patlama ile yayıldı ve genişledi. 13.8 milyar yıl önce yaşanan bu patlama sonucu evrendeki galaksiler, yıldızlar, gezegenler ve üzerinde yaşadığımız dünya oluştu.   1920’lerde Ortaya Atıldı Büyük Patlama Teorisi, 1920’lerde Rus Fizikçi Alexander Friedmann ve Belçikalı Matematikçi ve Astronom Georges Lemaitre tarafından yapılan çalışmalar sonucunda ortaya atılmıştı. Evrenin nasıl oluştuğunu merak edenler tarafından yaygın kabul görse de sonuçta bilimsel anlamda bir ‘kanun’ değildi çünkü ispatlanması ya da reddedilmesi neredeyse imkansızdı. Bu nedenle ‘teori’ olarak kaldı. Aslında yaşanan şey bir patlama da değil, fiziksel bir süreçti ancak ‘Büyük Patlama’ olarak bilinmeye devam etti. JWST ile Elde Edilen Görüntüler Dünyanın yakın zamana kadar sahip olduğu en gelişmiş teleskop Hubble idi. 25 Aralık 2021’de ise daha gelişmiş bir teleskop olan JWST uzaya fırlatıldı. Atmosferik etkilerden uzak gözlem yapılabilmesi için dünyadan yaklaşık 1 buçuk milyon kilometre uzakta yörüngeye yerleştirildi ve uzaya ait yeni görüntüler geçmeye başladı. Elde edilen görüntüler ise Büyük Patlama Teorisi’ni tartışmaya açacak nitelikteydi çünkü evren oluştuktan 300-400 milyon yıl sonra oluşmuş galaksilerin görüntüleri elde edildi. Büyük Patlama Teorisine göre bu zaman dilimi ‘karanlık çağ’ olmalıydı.   Teorinin Babası Bir Papazdı Türkiye’nin saygın astronomlarından Prof. Dr. Ethem Derman, bu konuda şunları söylüyor: “Evrenimizin nasıl oluştuğunu her zaman merak ederiz. Bu merakı gidermek için bilim insanları da ortaya modeller koyarlar. Çağımızda en çok kabul edilen model Büyük Patlama modelidir. Modeli ortaya koyan Georges Lemaitre Belçikalı üstün bir bilimci, matematik ve fizik dehası bu teoriyi ilk kez ortaya atmış ve yaptığı hesaplamalarla o çağın Einstein, Eddington gibi bilim insanlarının dikkatini çekmişti. Kendisi bir papazdır ve Leuven Katolik Üniversitesi mezunudur. Hristiyan dünyası bu teoriyi çok benimseyip arkasında durdu. Teoriye karşı olan bilim insanları ise bu nedenle teoriye ‘kilise bilimi’ dediler. Hristiyan vakıflar ve tarikatlar finansal güçleri nedeniyle karşı olan bilim insanlarının büyük teleskoplarda verdikleri projeleri, bilimsel makalelerinin yayınını kabul etmediler.”    Zaman Uymuyor Büyük Patlama teorisine göre evren oluştuktan hemen sonra ‘enflasyon’ adı verilen çok hızlı bir büyüme gerçekleştiğini belirten Derman, sözlerini şöyle sürdürüyor: “Teoriye göre 400 bin yıl sonra karanlık çağ başlamış ve bu durum 300 milyon yıla kadar devam etmiştir. Yıldızlar evren oluştuktan 300 milyon yıl sonra evrende yer almaya başlamış ve 1 milyar sonra da galaksiler meydana gelmiştir. Sözcüklerle ifade etmeye çalıştığım bu teorinin arkasında müthiş bir matematik ve fizik bulunur. Evrenin yaşını da 13.8 milyar yıl olarak arka plan ışımasından ve kırmızıya kaymasından hesaplanmıştır. JWST Temmuz 2022’de ilk yaptığı gözlemleri halka açtığı zaman hem evren bilimciler hem de gökbilimciler çok şaşırdılar çünkü evren oluştuktan 300-400 milyon sonra oluşmuş galaksileri gözlediler. Oysa bunların 1 milyar yıl sonra gerçekleşmesi gerekirdi.”   Yeni Oluşmuş da Değiller Derman, bu galaksilerin ‘yeni oluşmuş’ galaksiler olmamasının da bir diğer önemli nokta olduğunu ifade ediyor. Büyük Patlama’dan 300-400 milyon yıl sonra ortaya çıktığı hesaplanan bu galaksilerin, ‘çubuklu sarmal kolları olan’ yani ‘ortaya çıkışı çok daha eskiye giden’ galaksiler olduğunu belirten Prof. Derman, “Daha da ilginci evrenin ilk oluştuğunda sadece hidrojen ve helyum vardı. Daha sonra yıldızlar merkezlerinde nükleer reaksiyon sonucu diğer elementleri üretirler. Bu galaksilerde oksijen gazının parmak izleri vardı. Yine bu galaksiler beklenenden çok daha parlak ve yine sayıları beklenenden çok fazlaydı” diyor. Yeniden Tanımlanacak Bu gelişmeler ışığında Büyük Patlama Teorisi’nin yeniden gözden geçirilmesi gerekiyor. Evrenbilimcilerin “galaksilerin beklenenden çok önce oluştuğu” gerçeği üzerinden yeni bir teori geliştirmesi ya da Büyük Patlama Teorisini yeniden tanımlaması gerekecek.   "
