,Başlık,İçerik,Kategori
233,Kocaeli'de kumar oynayan 6 kişiye 38 bin 550 lira ceza kesildi,Kocaeli'de kumar oynadıkları gerekçesiyle 6 kişiye 38 bin 550 lira idari para cezası kesildi.,Güncel
234,Kayseri'de polise bıçak çekerek kaçan şüpheli yakalandı,Kayseri'nin Kocasinan ilçesinde uygulama yapan polis ekibine bıçak çekerek kaçan şüpheli yakalandı.,Güncel
235,Tekirdağ'da uyuşturucu operasyonunda 13 şüpheli yakalandı,Tekirdağ'da uyuşturucu ticareti yaptıkları iddiasıyla 13 şüpheli gözaltına alındı.,Güncel
236,Diyarbakır’da sis etkili oldu,Diyarbakır’da sabah saatlerinde etkili olan sis nedeniyle sürücüler zor anlar yaşadı.,Güncel
237,Türkeli'de 10 kilogramlık kalkan balığı yakalandı,"Sinop'un Türkeli ilçesinde, balıkçıların ağlarına 10 kilogramlık kalkan balığı takıldı.",Güncel
238,Kayısı ağaçları çiçek açtı,"Türkiye'nin sofralık kayısı üretiminde ilk sıralarda yer alan Mersin'de, baharla birlikte tomurcukların çiçeğe dönmesiyle ortaya eşsiz bir manzara çıktı.",Güncel
239,Asırlık hatim geleneği Selçuklu mirası camide yaşatılıyor,"Ramazan ayının manevi huzurunun hissedildiği Bayburt'ta, asırlık camilerde hatim geleneği Bayburtlu vatandaşların yoğun katılımıyla devam ettiriliyor. Gecesi namazla, gündüzü Kur’an’la geçen Ramazan günlerinde vatandaşlar mukabele geleneğini yaşatma gayreti içerisinde olduklarını söylediler.",Güncel
240,Gaziantep'te kaçakçılık operasyonlarında 7 gözaltı,"Gaziantep'te, jandarma ekiplerinin düzenlediği kaçakçılık operasyonlarında 7 şüpheli gözaltına alındı.",Güncel
241,Gümüşhane'de tarihi Süleymaniye Mahallesi beyaz örtüyle kaplandı,"Gümüşhane'de vatandaşlar, karın ardından beyaza bürünen tarihi Süleymaniye Mahallesi'ne ilgi gösterdi.",Güncel
242,Otomobile çarpan motosikletli ağır yaralandı,"Burdur'da ehliyetsiz motosikletli, yola çıkmaya hazırlanan otomobile çarptı. Savrulan motosiklet sürücüsü, karşı şeritte başka bir araca çarparak durabildi. Ağır yaralanan sürücü hastaneye kaldırıldı.",Güncel
243,Polisin durdurmak istediği araçtan uyuşturucu attılar,"Batman'da polis ekiplerinin durdurmak istediği araçtan atılan kutuda uyuşturucu ele geçirildi, 1 şüpheli gözaltına alındı.",Güncel
244,Avusturya'da Ramazan Festivali düzenlendi,"Avusturya'nın Vorarlberg eyaleti Hohenems kasabasında Türk toplumu tarafından Ramazan Festivali düzenlendi. Vorarlberg eyaletinde 7 Nisan'a kadar devam edecek festival boyunca ziyaretçiler, Türk kültürünü farklı renkleriyle görme imkanı bulacak.",Güncel
245,Elazığ'da asayiş operasyonlarında 34 hükümlü yakalandı,Elazığ'da düzenlenen asayiş operasyonlarında 34 hükümlü yakalandı.,Güncel
246,"Adalet Bakanı Yılmaz Tunç, Bartın'da konuştu","Adalet Bakanı Yılmaz Tunç, İsrail'in Gazze'ye saldırılarının ramazan ayında da sürdüğünü belirtti.",Güncel
247,Zonguldak'ta ruhsatsız maden ocağındaki kazada 2 şüpheli gözaltına alındı,Zonguldak'ın Kilimli ilçesinde ruhsatsız işletilen maden ocağında vagon ile vinç arasına sıkışan işçinin ölümüne ilişkin 2 şüpheli gözaltına alınıp adliyeye sevk edildi.,Güncel
248,Batman'da 5 PKK/KCK propagandası yapan 5 şüpheli gözaltına alındı,Batman'da düzenlenen nevruz etkinliği sonrasında çıkan olaylara karıştıkları iddiasıyla 5 şüpheli yakalandı.,Güncel
249,Denizli’de 590 üreticiye 20 ton tohum dağıtıldı,"Tarım ve Orman Bakanlığı, Denizli Tarım ve Orman Müdürlüğü olarak TAKE projesi kapsamında, 590 üreticiye 1030 hektar alanda kullanılmak üzere 20 bin 50 kilogram tohum hibe edildi.",Güncel
250,Diyarbakır'da 192 kilogram uyuşturucu ele geçirildi,"Diyarbakır'ın Lice ilçesinde düzenlenen operasyonda, 192 kilogram toz esrar ele geçirildi.",Güncel
251,Burdur'da Filistinlilere destek gösterisi yapıldı,"Burdur'da ""Gazze'ye destek, siyonizme lanet"" çağrısıyla Filistin'e destek gösterisi düzenlendi.",Güncel
252,"Bitlis'te elektrik arıza ekipleri, zorlu şartlarda kesintilere müdahale ediyor","Vangölü Elektrik Dağıtım AŞ Bitlis İl Müdürlüğü ekipleri, vatandaşlara kesintisiz enerji sağlamak için karlı tepeleri aşarak arızaları gideriyor.",Güncel
253,Yüksekova’da çiftçilerin kış zorluğu devam ediyor,"Hakkari’nin Yüksekova ilçesinin yüksek kesimlerinde hayvancılık yapan besiciler, Nisan ayına sayılı günler kala bitmeyen kış zorluğuyla mücadele ederek hayvanlarına bakıyorlar.",Güncel
254,Kastamonu'da uyuşturucuyla yakalanan 3 zanlı tutuklandı,Kastamonu'da çanta içerisine gizlenmiş halde uyuşturucuyla yakalanan 3 zanlı tutuklandı.,Güncel
255,Hafızlık sınavını başarıyla tamamlayan öğrencilere belgeleri verildi,Çankırı İl Müftülüğü'ne bağlı Kur'an kurslarında hafızlık eğitimini tamamlayıp Diyanet İşleri Başkanlığı'nca yapılan hafızlık tespit sınavında başarılı olan öğrenciler belgelerini aldı.,Güncel
256,Muş’ta tek katlı evler ve ahırlar kara gömüldü,Muş'un yüksek kesimlerinde bir haftadır devam eden yoğun kar yağışı nedeniyle tek katlı evler ve ahırlar kara gömüldü.,Güncel
257,Sorgun Kaymakamı Aydın şehit ailesini ziyaret etti,"Sorgun Kaymakamı İhsan Emre Aydın, şehit ailesine ziyarette bulundu.",Güncel
258,Ordu'da otomobil ile tır çarpıştı: 2 kişi yaralandı,Ordu'nun Ünye ilçesinde meydana gelen trafik kazasında 2 kişi yaralandı.,Güncel
259,Manisa'da şarampole devrilen kamyonetin sürücüsü hayatını kaybetti,Manisa'nın Ahmetli ilçesinde şarampole devrilen kamyonetin sürücüsü hayatını kaybetti.,Güncel
260,Şırnak’ta bir haftadaki terör operasyonlarında 33 gözaltı,Şırnak’ta polis ekiplerinin son bir haftada terör örgütü PKK/KCK’ya yönelik gerçekleştirdiği operasyonlarda 33 şüpheli gözaltına alındı.,Güncel
261,Isparta'da uyuşturucu operasyonu: 2 tutuklama,Isparta'nın Keçiborlu ilçesinde düzenlenen uyuşturucu operasyonunda 2 şüpheli tutuklandı.,Güncel
262,Çocukluk hayalini el sanatlarıyla ünlü ilçede üretime dönüştürdü,"Üniversite eğitimi için geldiği Nevşehir'de seramik ustası ile hayatını birleştiren Yağmur Köse Semiz, eşinin desteğiyle çocukluk hayalini kazanca dönüştürdü.",Güncel
263,Karabük'te kaçak kazı yapan 2 kişi suçüstü yakalandı,Karabük'ün Safranbolu ilçesinde kaçak kazı yapan 2 kişi gözaltına alındı. Operasyon'da kazı ekipmanları ele geçirildi.,Güncel
264,Çağla’nın koyun otlatırken tanıştığı antrenör sayesinde hayatı değişti,"Aksaray'ın Eskil ilçesinde koyun otlatıp futbol oynarken mahalleyi ziyarete gelen ve aynı zamanda antrenör olan Gençlik ve Spor İlçe Müdürü Mihman Altıntop’un kendisiyle konuşup yönlendirdiği Çağla Çağatan, spor lisesini bitirip, beden eğitimi öğretmenliği bölümünü kazandı.",Güncel
265,"Kahramanmaraş'ta depremzede kadın, rölyef yaparak ekonomisine katkı sağlıyor","Kahramanmaraş'ta depremzede kadın, aile destek merkezinde rölyef yaparak, moral motivasyon sağlıyor.",Güncel
266,Depremde ağır hasar alan cami yeniden ibadete açıldı,"Şanlıurfa'nın Hilvan ilçesinde Kahramanmaraş merkezli depremlerde ağır hasar alan Merkez Hacı Maksut Camii, öğrencilerin ve vatandaşların destekleriyle yeniden yapılarak ibadete açıldı.",Güncel
267,Rektör Savaş ilk mektup sahipleriyle buluştu,"Okuma yazma becerilerini kazanan ilkokul birinci sınıf öğrencilerinin, öğretmenleri eşliğinde `İlk Mektubum` projesi kapsamında yazdıkları mektuplar Rektör Prof. Dr. Ekrem Savaş’a ulaştı.",Güncel
268,"Beton mikseri devrildi, sürücü öldü",Afyonkarahisar'ın Emirdağ ilçesinde şarampole devrilen beton mikserinin sürücüsü Halil Ç. hayatını kaybetti.,Güncel
269,Havza'da TÜBİTAK bilim söyleşileri devam ediyor,"Samsun'un Havza ilçesinde TÜBİTAK Bilim Söyleşileri, ""Derin Okyanuslar: İklim değişikliğinden uzay keşiflerinin ipuçlarına, gezegenimizin en büyük habitatına bir bakış"" konulu söyleşi ile devam etti.",Güncel
270,Batman'da görev yapan Fatih öğretmen öğrencilere saç tıraşı da yapıyor,"Batman'ın Hasankeyf ilçesinde görev yapan öğretmen Fatih Aygün, eğitim verdiği öğrencilerine saç tıraşı hizmeti de sunuyor.",Güncel
271,Karaman'da tarihi eser operasyonunda 2 şüpheli yakalandı,Karaman'da jandarmanın düzenlediği tarihi eser operasyonunda 2 şüpheli gözaltına alındı.,Güncel
272,Iğdır'da 39 düzensiz göçmen ile 4 insan kaçakçısı yakalandı,"Iğdır'da düzenlenen operasyonda, yurda yasadışı yollarla girdikleri belirlenen 39 düzensiz göçmen ile 4 insan kaçakçısı yakalandı.",Güncel
273,Tokatlı kadınlardan 700 yıllık geleneğe yeni soluk,"Zengin kültürel mirasıyla Türk halk müziğine de ilham veren Tokat’tın eşsiz yazma motifleri, bir grup Tokatlı kadın tarafından çini sanatıyla ölümsüzleştiriliyor.",Güncel
274,Artvin’de öğrenciler Deneyap Teknoloji Atölyeleri e-sınavlarında ter döktü,Türkiye’de 81 il de eş zamanlı olarak düzenlenen Deneyap Teknoloji Atölyeleri e-sınavları başladı.,Güncel
275,Ardahan'da`Orman Haftası' dolayısıyla anaokulu öğrencilerine etkinlik düzenlendi,Ardahan'nın Çıldır ilçesindeki anaokulu öğrencileri ''Orman Haftası'' sebebiyle çeşitli etkinlikler gerçekleştirdi.,Güncel
276,Kilis'te firari hırsız yakalandı,"Kilis'te, 4 yıl 2 ay kesinleşmiş hapis cezası ile aranan firari hükümlü jandarma ekiplerince yakalandı.",Güncel
277,Bayburt'ta 'Dünya Yetimler Günü' dolayısıyla çocuklara ikramda bulunuldu,"Bayburt'ta her yıl ramazanın 15'inci gününde çocukların katılımıyla düzenlenen ""Onbeşi"" geleneği kapsamında belediye tarafından çocuklara ikramda bulunuldu.",Güncel
278,"Bakan Bak: Biz milletin kurduğu bir partiyiz, millet ne derse onu yaparız","Gençlik ve Spor Bakanı Osman Aşkın Bak, ""Biz milletin kurduğu bir partiyiz. Millet ne derse onu yaparız. Millet 'Tamam.' derse dururuz ama millet bize 'Yola devam.' diyor"" ifadelerini kullandı.",Güncel
279,Nurdağı’nda deprem konutları teslimi sürüyor,"Kahramanmaraş merkezli 6 Şubat 2023’teki depremlerden etkilenen Gaziantep’in Nurdağı İlçesinde, Toplu Konut İdaresi Başkanlığınca yapımı tamamlanan 479 kalıcı konutun anahtar teslimi devam ediyor.",Güncel
280,Sinop’ta bungalov ev atölyesinde yangın çıktı,Sinop Küçük Sanayi Sitesi'nde çıkan yangında bungalov ev atölyesi alevlere teslim oldu.,Güncel
281,Köy gençlerinden eğlenceli sahur,Bursa'nın Mudanya ilçesi Yörükali Mahallesi'ndeki gençler köy sakinlerini eğlenceli şekilde sahura kaldırdı.,Güncel
282,Giresun'da Hacivat ile Karagöz gösterimi yapıldı,Görele'de ramazan etkinlikleri kapsamında Hacivat ile Karagöz gölge oyunu gösterimi gerçekleştirildi.,Güncel
283,Bolu'da üç araç zincirleme kazaya karıştı,"D-100 kara yolunun Bolu kesiminde, üç aracın karıştığı zincirleme trafik kazasında 3 kişi yaralandı.",Güncel
284,Tekirdağ'da uyuşturucu operasyonu: 10 kişi tutuklandı,Tekirdağ'da uyuşturucu ticareti yaptıkları iddiasıyla gözaltına alınan 75 şüpheliden 10'u tutuklandı. Operasyon'da çeşitli uyuşturucu ve tabanca ele geçirildi.,Güncel
285,Sivas'ta minibüs tarlaya savruldu: 2 kişi yaralı,Sivas'ın Şarkışla ilçesinde tarlaya savrulan minibüsteki 2 kişi yaralandı.,Güncel
286,Gaziantep’te iki otomobil çarpıştı: 5 kişi yaralandı,Gaziantep'in Nurdağı ilçesinde iki otomobilin çarpışması sonucu 5 kişi yaralandı.,Güncel
287,Malatya'da 315 bin 400 makaron ele geçirildi,"Malatya'da 315 bin 400 makaron ele geçirildi, 1 şüpheli hakkında adli işlem yapıldı.",Güncel
288,Bursa’nın kitap kurtları ödüllendirildi,"Bursa Büyükşehir Belediyesi tarafından düzenlenen, bir yıl içerisinde en çok kitap okuyanın belirlendiği “Kütüphaneler Haftası Yılın Okuyucusu” belli oldu.",Güncel
289,Trabzon'da kumar oynayan 7 kişiye ceza kesildi,Trabzon'da kumar oynarken yakalanan 7 kişiye toplam 44 bin 980 lira ceza kesildi.,Güncel
290,Karlıova’da kamyonun çarptığı yaya öldü,"Bingöl’ün Karlıova ilçesinde yolun karşısına geçerken kamyonun çarptığı Mehmetcan K., hayatını kaybetti.",Güncel
291,Antalya'da iki otomobil çarpıştı: 4 yaralı,Antalya'nın Muratpaşa ilçesinde meydana gelen kazada 4 kişi yaralandı.,Güncel
292,Erzincan’da patoz makinasına sıkışan kişi hayatını kaybetti,Erzincan’da patoz makinasına sıkışan kişi hayatını kaybetti.,Güncel
293,Hakkari'de 'Dünya Yetimler Günü' dolayısıyla iftar programı düzenlendi,"Hakkari Valisi ve Belediye Başkan Vekili Ali Çelik, Dünya Yetimler Günü münasebetiyle düzenlenen iftar programına katıldı.",Güncel
294,Edirne'de 8 düzensiz göçmen yakalandı,"Edirne'nin Lalapaşa ilçesinde, yasa dışı yollarla yurda giren 8 düzensiz göçmen yakalandı.",Güncel
295,Van’da bilek güreşi müsabakaları sona erdi,Gençlik ve Spor Bakanlığı Okul Sporları Dairesi Başkanlığı tarafından 21-24 Mart 2024 tarihleri arasında Van Gençlik ve Spor İl Müdürlüğünün ev sahipliğinde 13 ilden toplam 173 sporcunun katılımıyla yapılan bilek güreşi müsabakaları tamamlandı.,Güncel
296,Ardahan beyaza büründü: Kar kalınlığı 10 santimetreye ulaştı,"Ardahan'da ‘Mart kapıdan baktırır, kazma kürek yaktırır’ atasözü gerçek oldu. Şehir güne beyaz örtüyle uyandı.",Güncel
297,Eskişehir'de sağanak etkili oldu,Eskişehir'de akşam saatlerinde başlayan kuvvetli yağış kent genelinde etkili oldu.,Güncel
298,Markete giren ailenin motosikletini çalıp 500 liraya satmış,"Adana'da eşiyle markette alışveriş yapan Adil K.'ın motosikletiyle birkaç saat sonra Arzu I.'ya ait motosikletini çalan Murat B., yakalandı.",Güncel
299,"Kırklareli Valisi Ekici, jandarma personeli ile iftar yaptı","Kırklareli Valisi Birol Ekici, jandarma personeli ile iftar programında bir araya geldi.",Güncel
300,Osmaniye’de 60’ıncı Kütüphaneler Haftası kutlandı,"Osmaniye’de, `Dijital Geleceğin Anahtarı: Yapay Zeka Temelli Akıllı Kütüphaneler` ana temasıyla 60’ıncı Kütüphaneler Haftası, düzenlenen etkinlikle kutlandı.",Güncel
301,AK Parti Bilecik teşkilatı iftar programında bir araya geldi,Bilecik AK Parti İl Başkanlığı iftar programı düzenledi.,Güncel
302,Gümüşhane'de üniversite öğrencileri Hüsn-i Hat sanatını öğreniyor,"Gümüşhane'de üniversite öğrencileri, 2 yıldır devam eden Hüsn-i Hat Kursunda güzel yazı yazmanın inceliklerini öğreniyor. Kurs, emekli eğitimci Cemal Karabulut tarafından ücretsiz olarak veriliyor.",Güncel
303,Cumhur İttifakı'ı Aydın'da iftarda buluştu,"Cumhur İttifakı Aydın Büyükşehir Belediyesi Başkan adayı Mustafa Savaş, Söke ilçesindeki iftar programına katıldı.",Güncel
304,Antalya'da iki otomobil çarpıştı: 4 yaralı,Antalya'da iki otomobilin çarpıştığı kazada 4 kişi yaralandı.,Güncel
305,Batmak üzere olan bottaki 16 düzensiz göçmen kurtarıldı,"Muğla'nın Datça ilçesi açıklarında, batma tehlikesi geçiren bottaki 16 düzensiz göçmen ekiplerce kurtarıldı.",Güncel
306,Almanya UNRWA’ya bazı bölgesel çalışmalar için 45 milyon euro sağlayacak,"Almanya, Birleşmiş Milletler (BM) Yakın Doğu'daki Filistinli Mültecilere Yardım ve Bayındırlık Ajansına (UNRWA) Ürdün, Lübnan, Suriye ve Batı Şeria'daki bölgesel çalışmalar için toplam 45 milyon euro sağlayacak.",Güncel
307,Kastamonu’da “sağlık destek hattı” kuruldu,Kastamonu İl Sağlık Müdürlüğü tarafından “Sağlık Destek Hattı” kuruldu. Sağlık destek hattı ile başta randevu alamayan ya da sağlık hizmeti almak istediği bölümlerle ilgili vatandaşlara yardımcı olunacak.,Güncel
308,Ağrı'da TÜBİTAK başarılı öğrenciler ödüllendirildi,"Ağrı İl Milli Eğitim Müdürü Hasan Kökrek, TÜBİTAK tarafından düzenlenen 2204-A Lise Öğrencileri Araştırma Projeleri Yarışmalarında dereceye giren öğrencileri ödüllendirdi.",Güncel
309,Yalova'da sağanak yağış etkili oldu,Yalova’da öğlenden sonra başlayan sağanak yağış hayatı olumsuz şekilde etkiliyor.,Güncel
310,Adıyaman’da Kütüphaneler Haftası kutlandı,"Adıyaman’da, Kütüphaneler Haftası düzenlenen etkinliklerle kutlandı. Adıyaman İl Halk Kütüphanesinde 60. Kütüphaneler Haftası dolayısıyla düzenlenen etkinliğe Adıyaman Valisi Osman Varol, kurum müdürleri, STK temsilcileri, öğrenciler ve çok sayıda kişi katıldı.",Güncel
311,Diyarbakır'da ramazan ayı etkinlikleri sürüyor,"Diyarbakır Büyükşehir Belediyesi, ramazan ayına özel hazırladığı kültür-sanat takvimi kapsamında yazar Sıtkı Aslanhan ve sanatçı Alper Kış'ı Diyarbakırlılarla buluşturdu.",Güncel
312,Ağrı'da uyuşturucu operasyonu: 1 gözaltı,"Ağrı’da, gümrük sahası içerisinde yapılan aramalarda cebinde uyuşturucu madde bulunan tır sürücüsü gözaltına alındı.",Güncel
313,Necmettin Erkan: Çiçekdağı'nda 205 konut sahiplerine teslim edildi,"AK Parti Kırşehir Milletvekili Necmettin Erkan, kentte gerçekleştirilen ve devam eden hizmetleri değerlendirdi. ""Çiçekdağı'nda 205 konut sahiplerine teslim edildi"" dedi.",Güncel
314,Başkan Başdeğirmen: 5 yılda çok güzel işlere imza attık,"Isparta Belediye Başkanı Şükrü Başdeğirmen, 5 yıllık görev süresi içerisinde mesai arkadaşlarıyla birlikte çok güzel işlere imza attıklarını belirterek, ""Yeni dönemde de daha da güzel hizmetleri şehre kazandıracağız"" dedi.",Güncel
315,Süphan Dağı eteklerinde zorlu yol açma çalışması,Bitlis'in Süphan Dağı eteklerindeki yer yer 4 metreyi bulan karda yol açma çalışması devam ediyor.,Güncel
316,Amasya'da her ramazan gerçekleşen ''Sepet Sallama'' geleneği devam ediyor,"Amasya’nın Taşova ilçesine bağlı Alpaslan köyünde Ramazan aylarında çocukları sevindiren `Sepet Sallama` geleneği 1,5 asırdan fazla süredir yaşatılıyor. Ramazan ayının ortasında sokakları dolaşan çocuklar için evlerden sarkıtılan sepetlere hediyeler konuluyor.",Güncel
317,Kars'ta tipi nedeniyle 3 köy yolu ulaşıma kapandı,Kars'ın Akyaka ilçesinde etkili olan kar yağışı nedeniyle 3 köy yolunda ulaşım sağlanamıyor.,Güncel
318,Ordu'da günlük 10 bin kişiye iftar yemeği,Ordu’nun Altınordu Belediyesi tarafından ilçenin 15 noktasında oluşturulan alanlar ile günlük 10 bin iftar yemeği sofralara ulaştırılıyor. İftar yemeği ihtiyaç sahipleri ve dezavantajlı kesimlerin kapılarına götürülüyor.,Güncel
319,Antalya'da şurup içen çocuk hastaneye kaldırıldı,Antalya'nın Alanya ilçesinde evde açıkta bırakılan şurubu içen M.B.T. adlı kız çocuğu hastanede tedaviye alındı.,Güncel
320,Salihli'de tahliye havuzuna düşen köpek kurtarıldı,"Manisa'nın Salihli ilçesinde, sulama tahliye havuzuna düşen köpek itfaiye ekiplerince kurtarıldı.",Güncel
321,Uşak'ta yangın: 60 küçükbaş hayvan telef oldu,"Uşak'ın Banaz ilçesinde, ağılda çıkan yangında 60 koyun telef oldu.",Güncel
322,Muş'ta kadınlar katıldıkları aşçılık kursunda iftarlık yemekler hazırlıyor,"Muş Halk Eğitimi Merkezi'ndeki aşçılık kursuna katılan kadınlar, her gün 4 kursiyer kadına iftar için Türk mutfağına özgü yemeklerden hazırlıyor.",Güncel
323,Şanlıurfa'da suya kapılan çocuğun arama çalışmaları sürüyor,"Şanlıurfa'nın Ceylanpınar ilçesinde, dereyi geçerken yükselen suya kapılan çocuğu arama çalışmaları devam ediyor.",Güncel
324,71 yaşında vefat eden Kıbrıs gazisi toprağa verildi,"Zonguldak'ın Devrek ilçesinde vefat eden 71 yaşındaki Kıbrıs gazisi Yusuf Derin, düzenlenen askeri törenle toprağa verildi.",Güncel
325,Kıbrıs Gazileri öğrencilerle bir araya geldiler,"Bayburt’ta 'Vatan ve Kahraman Buluşmaları' dahilinde etkinlik düzenlendi. Düzenlenen etkinlikte Kıbrıs Gazileri Hidayet Şeker ve Yaşar Şeker, öğrencilerle buluşarak yaşadıklarını anlattılar.",Güncel
326,Ramazan geleneğini kamyonetin kasasında davul çalarak yaşatıyorlar,"Ramazan davulcuları, Yozgat’ta yüzlerce yıllık geleneği sürdürüyor. Ramazan davulcusu 3 arkadaş, kamyonetlerinin kasasına binerek mahalle mahalle gezip asırlık geleneği yaşatmaya çalışıyor.",Güncel
327,Afyonkarahisar’da Çanakkale Şehitleri için sergi açıldı,"Çanakkale Zaferi'nin 109'uncu yıl dönümü nedeniyle Kamil Miras Anadolu Lisesi, Güzel Sanatlar Lisesi, Recep Tayyip Erdoğan Anadolu Lisesi ve Afyonkarahisar Kız Anadolu İmam Hatip Lisesi okulları katkılarıyla oluşturulan ''18 Mart Çanakkale Sergisi'' açıldı.",Güncel
328,Tokat'ta kurt sürüsü görüntülendi,"Tokat'ın Reşadiye ilçesinde 5 kurt, cep telefonu kamerasıyla görüntülendi.",Güncel
329,Kilis'te jandarma ekiplerince operasyon: 1 gözaltı,"Kilis'te, jandarma ekiplerinin düzenlediği operasyonda kaçak silah ve uyuşturucu ele geçirildi. Bir kişi göz altına alındı.",Güncel
330,Siirt'te 'Dünya Yetimler Günü' dolayısıyla iftar programı düzenlendi,"Siirt'te, Kültür ve Turizm Bakanlığı Vakıflar Genel Müdürlüğü ile İnsan Hak ve Hürriyetleri (İHH) İnsani Yardım Vakfı tarafından, ""Dünya Yetimler Günü"" etkinlikleri kapsamında iftar programı gerçekleştirildi.",Güncel
331,Artvin Valisi Ünsal sınırda Mehmetçik'le bir araya geldi,"Artvin Valisi Cengiz Ünsal, Gürcistan sınırında bulunan Muratlı Hudut Karakolu'nu ziyaret etti.",Güncel
332,Iğdır'da sıcak asfalt çalışması yapılıyor,"Iğdır Belediyesi, belediye bağlı yeni yapılan birimlerin bulunduğu alanlarda sıcak asfalt çalışması yapıyor.",Güncel
333,Hulusi Akar: Teröristlerin hevesleri kursağında kaldı,"TBMM Milli Savunma Komisyonu Başkanı Hulusi Akar, ""Başlattığımız operasyonlar başarılı bir şekilde gerçekleşti. Teröristlerin hevesleri kursağında kaldı, kazdıkları çukurlara gömüldüler"" dedi.",Güncel
334,Erzurum'da firari FETÖ'cü eski öğretmen yakalandı,Erzurum'da FETÖ üyeliğinden hakkında 6 yıl 3 ay kesinleşmiş hapis cezası bulunan eski öğretmen yakalandı.,Güncel
335,Akçadağ'da köy evleri hak sahiplerine teslim edilecek,"AK Parti Malatya Milletvekili İnanç Siraç Kara Ölmeztoprak, Akçadağ ilçesinde yapımı süren köy evlerinin en kısa süre içinde hak sahiplerine teslim edileceğini söyledi.",Güncel
336,Nevşehir Belediye Başkanı Savran projelerini açıkladı,"Nevşehir Belediye Başkanı ve AK Parti Belediye Başkan adayı Mehmet Savran, kent için hazırladığı projeleri açıkladı.",Güncel
337,Gümüşhane'de kayalık alandaki ayı dronla görüntülendi,Gümüşhane'de kayalık alandaki ayının görüntüleri dronla kaydedildi.,Güncel
338,Batman'da 'Anadolu semenderi' görüntülendi,"Batman’da Sason ilçesinde, 'Anadolu Semenderi' olarak bilinen ve aynı zamanda nesli tükenme tehdidi altında olan sarı benekli semender görüldü.",Güncel
339,"Ardahan Valisi Hayrettin Çiçek, huzurevi sakinleriyle iftar yaptı","Ardahan Valisi Hayrettin Çiçek, huzurevinde kalan yaşlılarla iftar programında bir araya geldi.",Güncel
340,Okul öncesi öğretmeni çocuklar için hikayeler yazıyor,"Giresun Merkez Yeşilgiresun İlkokulunda görev yapan okul öncesi öğretmeni Ayşe Aydemir, çocuklar için hikayeler kaleme alıyor.",Güncel
341,Karadeniz'in yüksek kesimleri ilkbaharda beyaza büründü,"Rize, Trabzon ve Artvin'in yüksek kesimli yaylaları hafta sonu aralıklarla devam eden karla beyaza büründü.",Güncel
342,"Niğde Belediyesi'nin ""Hava Kalitesinin İyileştirilmesi Projesi"" sürüyor","Niğde Belediyesi'nin ""Hava Kalitesinin İyileştirilmesi Projesi"" kapsamında sobalı evlerinin doğal gaza dönüştürülmesi çalışmalarına devam ediyor.",Güncel
343,Sinop'ta kıyıya ölü yunus vurdu,Sinop Stat mevkiinde gezintiye çıkan bir vatandaş deniz kenarında ölü bir yunus gördü.,Güncel
344,Bakan Tunç: Cumhuriyetimizin ikinci yüzyılı dünyada 'Türkiye Yüzyılı' olacak,"Adalet Bakanı Yılmaz Tunç, ""Cumhurbaşkanlığı Hükümet Sistemi'yle 'Türkiye Yüzyılı'nın inşasına başladık, temellerini attık. Cumhuriyetimizin ikinci yüzyılı inşallah dünyada 'Türkiye Yüzyılı' olacak. Bundan hiç şüpheniz olmasın"" açıklamasını yaptı.",Güncel
345,Bolu esnafı birlikte iftar yaptı,Bolu'nun Yeniçağa ilçesinde sanayi ve çarşı esnafı iftarda bir araya geldi.,Güncel
346,Tunceli'de ağır hasarlı konutların yıkımına başlandı,Tunceli’nin Pülümür ilçesinde hasarlıkonutların yıkımına başlandı. İlçede genelinde hak sahiplerine 250 konteyner dağıtılacak.,Güncel
347,"Ümitler Türkiye Kuraş Şampiyonası, Karaman'da başladı",Türkiye Gelişmekte Olan Spor Branşları Federasyonu faaliyetleri içinde yer alan Ümitler Türkiye Kuraş Şampiyonası Karaman'da başladı.,Güncel
348,İşitme Engelliler Türkiye Voleybol Şampiyonası Karabük'te başladı,Türkiye Voleybol Federasyonu tarafından düzenlenen İşitme Engelliler Türkiye Voleybol Şampiyonası Karabük'te başladı.,Güncel
349,"Kırklareli Valisi Birol Ekici, Türk Kızılayı gönüllüleri ile iftar programında buluştu","Vali Ekici, Türk Kızılayı binasında düzenlenen programda, Türk Kızılayın dünyanın her yerinde faaliyet sürdürdüğünü söyledi.",Güncel
350,Düzce'de uyuşturucuyla yakalanan zanlı tutuklandı,Düzce'de üzerinde ve evinde uyuşturucu ele geçirilen zanlı tutuklandı.,Güncel
351,İsrail'in Gazze'de hastanelere yönelik saldırıları Sakarya'da protesto edildi,"Sakarya'da toplanan yüzlerce kişi, İsrail'in Gazze'de hastanelere yönelik saldırılarını protesto etti.",Güncel
352,Milli havacılık motorları Eskişehir'de sergileniyor,"Eskişehir'de kurulu TUSAŞ tarafından üretilen milli havacılık motorları, Vilayet Meydanı'nda sergileniyor.",Güncel
353,Kuzey Anadolu Fayı'nın 23 yıllık deformasyonu tespit ediliyor,"Hitit Üniversitesi, Çorum'un Osmancık ilçesinde yürütülen projeyle Kuzey Anadolu Fayı'nın Çorum, Tokat, Amasya ve Kastamonu'yu içine alan bölümündeki 23 yıllık deformasyonu belirlemeye çalışıyor.",Güncel
