,Baslik,Ozet,Kategori,Link,Icerik
10,Kurumlar vergisi beyan dönemi başladı,"Gelir İdaresi Başkanlığı (GİB), kurumlar vergisi mükelleflerinin 2023 hesap dönemine ilişkin beyanname verme döneminin başladığını açıkladı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/kurumlar-vergisi-beyan-donemi-basladi-848146.html,"Başkanlığın internet sitesinde yer alan duyuruya göre, mükellefler, 2023 hesap dönemine ilişkin kurumlar vergisi beyannamelerini, 30 Nisan'a kadar Dijital Vergi Dairesi https://dijital.gib.gov.tr/portal/login üzerinden elektronik ortamda verebilecek. Tahakkuk eden kurumlar vergisi ödemeleri de söz konusu dönemde Dijital Vergi Dairesi'nden veya GİB Mobil uygulaması üzerinden anlaşmalı banka/kredi kartları aracılığıyla yapılabilecek. Mükellefler, ayrıca ödemelerini anlaşmalı bankaların şubelerinden, alternatif ödeme kanallarından (internet, telefon ve mobil bankacılık) ve PTT iş yerlerinden gerçekleştirebilecek."
11,Bakan Şimşek: OVP'yi kararlılıkla uygulamaya devam edeceğiz,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Orta Vadeli Programımızı güçlendirerek kararlılıkla uygulamaya devam edeceğiz. Enflasyonu tek haneye düşürmek için sıkı para, seçici kredi, gelir politikası ve kamuda tasarrufu ön planda tutacağız"" dedi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/bakan-simsek-ovpyi-kararlilikla-uygulamaya-devam-edecegiz-848138.html,"Hazine ve Maliye Bakanı Mehmet Şimşek, X hesabından 31 Mart Mahalli İdareler Genel Seçimleri sonuçlarına ilişkin şunları kaydetti; Mahalli seçim sonuçları milletimiz ve ülkemiz için hayırlı olsun. Eylül 2023’te açıkladığımız Orta Vadeli Programımızı (OVP) güçlendirerek kararlılıkla uygulamaya devam edeceğiz. Ana hedefimiz olan enflasyonu kalıcı olarak tek haneye düşürmek için sıkı para, seçici kredi ve gelirler politikasına ilaveten kamuda harcama kontrolü yaparak tasarrufu ön planda tutacağız. OVP’de açıklanan takvime uygun olarak hayata geçireceğimiz yapısal reformlar ile ekonomide dönüşümü gerçekleştirerek verimlilik ve rekabet gücü artışı sağlayacağız. Böylece sürdürülebilir büyüme amacımıza ulaşarak sağlayacağımız kalıcı refah artışı toplumun tüm kesimlerince paylaşılacaktır. Başarıya giden yol azim, kararlılık ve sabır ister. Azimliyiz, kararlıyız, başaracağız. "
12,Emtia piyasasında yükseliş eğilimi,"Emtia piyasasında, önemli merkez bankalarının bu yıl faiz indirimlerine başlamasının talebi artıracağına yönelik beklentilerle yükseliş eğilimi görüldü.",Ekonomi,https://www.trthaber.com/haber/ekonomi/emtia-piyasasinda-yukselis-egilimi-848133.html,"Önemli merkez bankalarının ""şahin"" politikalarına son vereceğine yönelik tahminlerin güç kazanması geçen hafta emtia piyasasına olumlu yansıdı. Jeopolitik riskler, arz endişeleri ve Çin ekonomisindeki sıkıntılara karşın ileriki aylarda ülkede talebin artacağına yönelik beklentiler de emtia piyasasını olumlu etkileyen unsurlar arasında yer aldı. Altının ons fiyatı zirve tazeledi Geçen hafta değerli metallerde kayda değer yükselişler görüldü. Ons bazında altın yüzde 3,1, gümüş yüzde 1,1, paladyum yüzde 3, platin yüzde 1,5 değer kazandı. Altının onsu, 2 bin 233 dolarla zirve tazeledi. Devam eden jeopolitik riskler, altın fiyatlarının da artmasına neden oldu. Altın fiyatları ayrıca Çinli hane halkının artan fiziki talebiyle de desteklendi. Diğer taraftan ABD'de Conference Board Tüketici Güven Endeksi'nin martta aylık 0,1 puan azalışla 104,7'ye düşmesi de altının ons fiyatının artmasına neden olan başka bir faktör olarak öne çıktı. Baz metallere bakıldığında, tezgah üstü piyasada fiyatlar libre bazında bakırda yüzde 0,3, alüminyumda yüzde 1,1, kurşunda yüzde 1,4 artarken, çinkoda yüzde 1,8, nikelde yüzde 2,8 azalış kaydetti. Küresel çapta madenlerin üretimlerinde kesintiye gitmesi bakırda arz endişelerine yol açıyor ve fiyatların artmasına neden oluyor. Çin'in Yunnan eyaletindeki kurak hava da alüminyum üreticilerini etkileyerek üretim seviyelerini düşürmeye zorluyor. Analistler, iki ay boyunca bölgede yağışların düşük kalmasının beklendiğini belirterek, bu durumun alüminyum izabe tesisleri için planlanan üretimin yeniden başlatılmasının hızını etkileyebileceğini ifade etti. Enerji grubunda da geçen hafta yükselişler görüldü. Haftayı, Brent petrolün varil fiyatı yüzde 2, New York Ticaret Borsası'nda işlem gören doğal gazın İngiliz Termal Birimi (MMBtu) cinsinden fiyatı da yüzde 6,3 artışla tamamladı. Jeopolitik risklerin yanı sıra OPEC+'nın üretim kesintilerine devam edebileceğine yönelik beklentiler petrol fiyatlarını yukarı yönlü desteklemeyi sürdürüyor. İran destekli Husilerin İsrail'in Gazze'deki saldırılarına tepki gerekçesiyle Kızıldeniz'de ticari gemilere düzenlediği saldırıların tedarik kesintilerine sebep olacağı endişeleri sıcaklığını koruyor. Doğal gaz stoklarındaki düşüş de fiyatları yukarı yönlü etkiledi. Hindistan'da şeker üretimin azalacağı endişeleri ve üretim açığı beklentileri, şeker fiyatlarında yükselişe neden oldu Geçen hafta Chicago Ticaret Borsası'nda kile başına fiyatlar buğdayda yüzde 1,2, mısırda yüzde 0,6 artarken, pirinçte yüzde 5,7 azaldı. Soya fasulyesi fiyatlarında ise yatay bir seyir görüldü. Intercontinental Exchange'te libre bazında fiyatlar, pamukta yüzde 0,8 azalırken, şeker yüzde 3, kahve yüzde 2 arttı. 10 bin 80 dolarla zirve tazeleyen kakaonun ton fiyatı ise geçen hafta yüzde 2,3 artış kaydetti. ABD'de buğday stoklarının düşeceğine yönelik beklentiler, fiyatların yükselmesine neden oldu. Hindistan'da şeker üretimin azalacağı endişeleri ve üretim açığı beklentileri de şeker fiyatlarında yükselişe neden oldu. Vietnam'da kahve ihracatının yıllık bazda düşüş göstereceğine yönelik endişelerle kahve fiyatları yükseldi. Fildişi Sahili ve Gana'daki büyük kakao fabrikalarının tohum maliyetlerini karşılayamadıkları için üretimi kısma veya durdurma kararı alması nedeniyle kakao fiyatları rekor kırmayı sürdürdü. En önemli kakao üreticisi ülke olan Fildişi Sahili'nde hasadın önemli ölçüde azalması bekleniyor. Ülke, dünya kakao arzının yaklaşık yüzde 45'ini sağlıyor. Nijerya gibi diğer kakao üreticisi ülkelerde de verim beklentilerin oldukça gerisinde. Kakao çekirdeklerinin gelişimini etkileyen sıcaklık ve kuraklık nedeniyle nisanda başlayacak ara hasadın da geçen yıla göre düşük seviyede olacağı tahmin ediliyor."
13,Elektrik santrallerine kapasite mekanizması desteği,"Türkiye Elektrik İletim, 36 elektrik üretim santraline şubat ayı için 279 milyon 36 bin 192 lira kapasite ödemesi yapacak.",Ekonomi,https://www.trthaber.com/haber/ekonomi/elektrik-santrallerine-kapasite-mekanizmasi-destegi-848113.html,"Kapasite mekanizmasından yararlanan üretim tesislerine yapılacak ödemelere ilişkin liste, Türkiye Elektrik İletim AŞ'nin (TEİAŞ) internet sitesinde yayımlandı. Buna göre, söz konusu mekanizma kapsamında yer alan 43 santralden 36'sına şubat ayı için toplam 279 milyon 36 bin 192 lira ödenecek. En yüksek ödeme, 69 milyon 348 bin 697 lirayla yerli kömür tesisi Hidro-gen Enerji İthalat İhracat Dağıtım ve Ticaret AŞ'ye yapılacak. Bu şirketi, 20 milyon 518 bin 371 lirayla Aksa Göynük Enerji Üretim Anonim Şirketi izleyecek10. Kapasite mekanizması kapsamında TEİAŞ tarafından elektrikte sürdürülebilirlik ve arz güvenliğini sağlamak amacıyla santrallere kapasite ödemesi yapılıyor."
14,Borsa haftaya yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, Mahalli İdareler Genel Seçimlerinin ardından haftaya yüzde 1,01 yükselişle 9.234,48 puandan başladı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/borsa-haftaya-yukselisle-basladi-848107.html,"Açılışta BIST 100 endeksi, önceki kapanışa göre 92,08 puan ve yüzde 1,01 değer kazanarak 9.234,48 puana çıktı. Bankacılık endeksi yüzde 1,72 ve holding endeksi yüzde 2,04 artış kaydetti. Sektör endeksleri arasında en fazla kazandıran yüzde 3,62 ile menkul kıymet yatırım ortaklığı olurken, en çok kaybettiren ise yüzde 0,91 ile madencilik oldu. Cuma günü, alıcılı bir seyir izleyen Borsa İstanbul'da BIST 100 endeksi, günü yüzde 0,69 değer kazancıyla 9.142,60 puandan tamamladı. Küresel piyasalarda tatil havası devam ederken, bu hafta gözler, başta ABD'de açıklanacak istihdam raporu olmak üzere yoğun veri gündemine çevrildi. Analistler, teknik açıdan endeks kontratında 9.300 ve 9.400 puanın direnç konumunda olduğunu belirterek, 9.200 ve 9.100'ün destek seviyesi olarak öne çıktığını kaydetti."
15,Küresel piyasalar yeni haftada veri gündemine odaklandı,"Küresel piyasalarda tatil havası devam ederken, bu hafta gözler, başta ABD'de açıklanacak istihdam raporu olmak üzere yoğun veri gündemine çevrildi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/kuresel-piyasalar-yeni-haftada-veri-gundemine-odaklandi-848102.html,"Dünya genelinde enflasyon endişeleri devam etse de önemli merkez bankalarının faiz indirimlerine yakın zamanda başlayacağına ilişkin beklentiler güçlü kalmayı sürdürüyor. Para piyasalarındaki fiyatlamalarda ABD Merkez bankası (Fed), Avrupa Merkez Bankası (ECB) ve İngiltere Merkez Bankası'nın (BoE) haziranda faiz indirimlerine başlayacağı öngörülürken, bu hafta açıklanacak istihdam raporundaki verilerin piyasalardaki beklentiler üzerinde etkili olması bekleniyor. Geçen hafta cuma günü açıklamalarda bulunan Fed Başkanı Jerome Powell, son enflasyon verilerinin ""görmek istedikleri doğrultuda"" olduğunu ifade etti. Analistler, bu hafta açıklanacak istihdam raporundaki verilerden alınacak sinyallerin iş gücü piyasasına ilişkin önemli ipuçları verebileceğini belirterek, bu durumun piyasalarda oynaklığı artırmasının olası olduğunu söyledi. Emtia fiyatları yeni haftaya hareketli başlarken, altının ons fiyatı önceki kapanışının yüzde 1,2 üzerinde 2.260 dolardan, Brent petrolün varil fiyatı 0,4 artışla 87,1 dolardan ve bakırın libresi yüzde 1 yükselişle 4,03 dolardan satılıyor. Perşembe günü New York borsasında Nasdaq endeksi yüzde 0,12 gerilerken, S&P 500 endeksi yüzde 0,11 ve Dow Jones endeksi de yüzde 0,12 artış kaydetti. Avrupa Avrupa borsalarında ise tatil dolayısıyla bugün de işlem gerçekleşmeyecek. Asya Asya'da Hong Kong tatil dolayısıyla kapalı bulunurken, Çin'de imalat sanayi Satınalma Yöneticileri Endeksi (PMI) verisinin 51'e çıkarak yükselmeye devam etmesi risk algısının yatışmasına yardımcı oldu. Japonya ise haftaya kar satışlarıyla başlarken, kapanışa yakın Japonya'da Nikkei 225 endeksi yüzde 1,4 geriledi. Güney Kore'de Kospi endeksi yüzde 0,1 ve Çin'de Şanghay bileşik endeksi yüzde 0,9 değer kazandı. Yurt içi piyasalar Yurt içinde cuma günü alıcılı bir seyir izleyen Borsa İstanbul'da BIST 100 endeksi, günü yüzde 0,69 değer kazancıyla 9.142,40 puandan tamamladı. Dolar/TL, cuma gününü önceki kapanışının yüzde 0,1 üzerinde 32,8814'ten tamamlamasının ardından bugün bankalararası piyasanın açılışında 32,4250 seviyesinden işlem görüyor. Analistler, bugün yurt içinde ve ABD'de imalat sanayi PMI verilerinin takip edileceğini belirterek, teknik açıdan BIST 100 endeksinde 9.200 ve 9.300 seviyelerinin direnç, 9.000 ve 8.900 puanın ise destek konumunda olduğunu kaydetti."
16,Ulaştırma ve Altyapı Bakanlığı 69 işçi alacak,"Ulaştırma ve Altyapı Bakanlığı, taşra teşkilatında istihdam edilmek üzere 69 sürekli işçi alımı yapacak.",Ekonomi,https://www.trthaber.com/haber/ekonomi/ulastirma-ve-altyapi-bakanligi-69-isci-alacak-848099.html,"Bakanlığın konuya ilişkin ilanı Resmi Gazete'de yayımlandı. Buna göre, Bakanlığın taşra teşkilatında görevlendirilmek üzere 2 tarama uzmanı (kaptan), 2 tarama uzman yardımcısı, 7 sınırlı kaptan, 43 usta gemici, 2 gemi elektrikçisi, 10 yağcı ve 3 gemi aşçısı olmak üzere 69 işçi alınacak. Adayların başvuracağı unvan için gerekli belge ve hizmet şartını taşıması gerekecek. Başvurular, 5 Nisan'a kadar Türkiye İş Kurumunun internet sitesi üzerinden alınacak. Başvuruların ardından İŞKUR tarafından Bakanlığa gönderilecek listede yer alan adaylardan gerekli evraklar talep edilecek. Evrak incelemesi sonucunda şartları sağlayan adaylar arasından noter kura çekilişiyle açık iş sayısının dört katı kadar asıl ve yedek aday belirlenecek. Sözlü ve/veya uygulamalı sınava katılacak adaylara ait noter kura çekilişi 6 Mayıs'ta Bakanlığın merkez kampüsünde gerçekleştirilecek. Konuya ilişkin tüm duyurular Bakanlığın internet sitesinden (www.uab.gov.tr/duyurular) yayımlanacak."
17,VİOP'ta endeks kontratı güne yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) nisan vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,4 artışla 10.149,00 puandan başladı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/viopta-endeks-kontrati-gune-yukselisle-basladi-848097.html,"Nisan vadeli endeks kontratı, açılış seansında önceki normal seans kapanışın yüzde 0,4 üzerinde 10.149,00 seviyesinden işlem gördü. Cuma günü dalgalı bir seyir izleyen endeks kontratı, normal seansı önceki kapanışının yüzde 0,1 üzerinde 10.110,25 puandan tamamladı. Endeks kontratı, akşam seansında 10.115,00 puan oldu. Küresel piyasalarda tatil havası devam ederken, bu hafta gözler, başta ABD'de açıklanacak istihdam raporu olmak üzere yoğun veri gündemine çevrildi. Analistler, teknik açıdan endeks kontratında 10.200 ve 10.300 puanın direnç konumunda olduğunu belirterek, 10.100 ve 10.000'in destek seviyesi olarak öne çıktığını kaydetti."
18,Mart enflasyonu çarşamba günü açıklanacak,Bu yılın mart ayına ilişkin enflasyon rakamları 3 Nisan Çarşamba günü açıklanacak.,Ekonomi,https://www.trthaber.com/haber/ekonomi/mart-enflasyonu-carsamba-gunu-aciklanacak-848070.html,"Türkiye İstatistik Kurumu tarafından 3 Nisan Çarşamba günü, yılın üçüncü enflasyon verilerini oluşturacak olan mart ayı enflasyon rakamları açıklanacak. Tüketici Fiyat Endeksi, ocakta yüzde 6,70, şubat ayında yüzde 4,53 artış göstermişti. Ekonomistlerin mart ayı enflasyon beklentilerinin ortalamasına göre, bir önceki ay yüzde 67,07 olan yıllık enflasyonun yüzde 69,32'ye çıkacağı öngörülüyor. Öte yandan, ekonomistlerin 2024 sonu enflasyon beklentisi de martta 45,58 oldu."
19,"Ham çelik üretimi şubatta 3,1 milyon tona yükseldi","Türkiye'nin ham çelik üretimi, şubatta geçen yılın aynı ayına göre yüzde 46,6 artışla 3,1 milyon tona yükseldi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/ham-celik-uretimi-subatta-31-milyon-tona-yukseldi-847867.html,"Türkiye Çelik Üreticileri Derneğinin (TÇÜD) açıkladığı şubat ayına ilişkin üretim, tüketim ve dış ticaret verilerine göre, söz konusu ayda Türkiye'nin ham çelik üretimi, geçen yılın aynı ayına göre yüzde 46,6 artarak 3,1 milyon ton oldu. Ham çelik üretimi, yılın ilk 2 ayında da yüzde 34,5 yükselişle 6,3 milyon ton seviyesinde gerçekleşti. Nihai mamul çelik tüketimi şubatta yıllık bazda yüzde 11,8 yükselişle 2,9 milyon tona, ocak-şubat döneminde ise yüzde 15,7 artışla 6,4 milyon tona çıktı. Çelik ürünleri ihracatı yükseldi Şubatta çelik ürünleri ihracatı, miktar bakımından yıllık bazda yüzde 74,6 artışla 1,2 milyon ton, değer bakımından da yüzde 47,2 yükselişle 849,9 milyon dolar olarak kayıtlara geçti. Ocak-şubat döneminde, geçen yılın aynı dönemine kıyasla ihracat, miktar bazında yüzde 48,6 artışla 2,1 milyon ton, değer bazında yüzde 28,3 yükselerek 1,5 milyar dolar oldu. İthalat geriledi Şubat ayında çelik ürünleri ithalatı 2023'ün aynı ayına göre miktar bazında yüzde 9,1 azalışla 1,1 milyon ton, değer bazında yüzde 13,4 gerilemeyle 905,7 milyon dolar olarak hesaplandı. Yılın ilk 2 ayında ithalat, geçen yılın aynı dönemine göre miktar yönünden yüzde 1,5 artışla 2,5 milyon tona çıktı, değer yönünden ise yüzde 7,3 azalışla 2 milyar dolar seviyesine indi. Üründe geçen yılın ocak-şubat döneminde yüzde 55,1 olan ihracatın ithalatı karşılama oranı, bu yılın aynı döneminde yüzde 76,3 seviyesine yükseldi. ""Tedbirler Türkiye'de de uygulansın"" Açıklamada görüşlerine yer verilen TÇÜD Genel Sekreteri Veysel Yayan, Türk çelik sektörünün 2023'ün son çeyreğinde yüzde 16,5 büyüdüğünü, bunun 2024 yılında pozitif sürecin devam edeceği beklentisine yol açtığını ifade etti. Artışın sürdürülebilmesi ve sektörün belirlediği hedeflere ulaşabilmesi için ABD ve AB'nin yanı sıra birçok ülkenin çelik sektörlerini korumak amacıyla aldığı etkili tedbirlerin Türkiye'de de uygulanması gerektiğini belirten Yayan, şunları kaydetti: ""En büyük tedarikçi konumuna yükselen, devlet destekli ve dampingli fiyatlarıyla Türkiye'ye yönelik ihracatını katlayarak artıran Çin başta olmak üzere Uzak Doğu ülkelerinden yapılan ithalatın kontrol altına alınmasına ve Türk sanayisinin ithal girdilere dayalı üretim yapısından uzaklaşıp, yurt içi katma değeri artırarak istihdam ve ekonomik büyümeye katkı sağlayan bir yapıya dönüşmesini teminen gerekli tedbirlerin alınmasına ihtiyaç duyulmaktadır."""
20,"Bakan Uraloğlu: Mobil abone sayısı 92,2 milyona ulaştı","Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Mobil abone sayısı 92,2 milyona, mobil abone yaygınlığı da yaklaşık yüzde 108'lere çıktı."" dedi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/bakan-uraloglu-mobil-abone-sayisi-922-milyona-ulasti-847859.html,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, yaptığı yazılı açıklamada, Bilgi Teknolojileri ve İletişim Kurumu (BTK) tarafından hazırlanan ""Türkiye Elektronik Haberleşme Sektörü 3 Aylık Pazar Verileri Raporu""na ilişkin değerlendirmede bulundu. Geçen yılın dördüncü çeyreğinde BTK tarafından yetkilendirilen 466 şirket, 848 yetki belgesi ve toplam 8 yetkilendirilmiş elektronik sertifika hizmet sağlayıcısı bulunduğunu belirten Uraloğlu, ""Söz konusu elektronik sertifika hizmet sağlayıcıları 2023 sonu itibarıyla 7,3 milyon elektronik imza ve 964 bin mobil imza olmak üzere toplam 8,3 milyon elektronik sertifika oluşturdu. Türkiye'nin haberleşme altyapısı taleplere hızlı bir şekilde uyum gösterdi. Tüm işletmecilerin yatırımları ise yaklaşık yüzde 68,6 artarak 52,4 milyar liraya ulaştı. Mobil abone sayısı 92,2 milyona, mobil abone yaygınlığı da yaklaşık yüzde 108'lere çıktı."" bilgisini verdi. Uraloğlu, mobil abonesi olan 84,9 milyon vatandaşın, 2016'da hizmete başlayan 4,5G aboneliğine geçtiğine işaret ederek, 4,5G hizmetinin, toplam abonelerin yüzde 92'sini oluşturduğunu belirtti. Makinelerarası İletişim abone sayısının ise 9,3 milyona ulaşarak yıllık bazda yüzde 15,4 büyüdüğünü bildiren Uraloğlu, ""2023 sonu itibarıyla taşınan toplam mobil numara sayısı 177,3 milyonu geçerken 2023'te taşınan mobil numara sayısı 10,2 milyona ulaştı. Sabit hatlarda numara taşınabilirliği uygulamasının başladığı 10 Eylül 2009'dan 31 Aralık 2023'e kadar toplam 2 milyon 609 bin 377 numara taşındı."" ifadesini kullandı. Fiber altyapı uzunluğu 562 bin kilometre Bakanlık olarak internet altyapısında gerçekleştirilen çalışmaların ve yatırımların meyvesini almaya başladıklarını belirten Uraoğlu, genişbant internet abone sayısının 93,3 milyona çıktığını bildirdi. Uraloğlu, 2023'te yıllık bazda yaklaşık yüzde 8,6 artışla 562 bin kilometre fiber altyapıya ulaşıldığına dikkati çekerek şunları ifade etti: ""Fiber internet abone sayısı da yüzde 20'lik artışla 6,8 milyona ulaştı. Şimdi vatandaşlarımızla daha büyük hayaller kurmamız ve bunları gerçeğe dönüştürmek için çalışmamız gereken bir dönemdeyiz. Fiber uzunluğumuzu bu yılın sonuna kadar 600 bin kilometreye, 4 yıl içinde ise 850 bin kilometreye taşımayı planlıyoruz. Fiber altyapı, internete hızlı erişim sağlamasının yanında vatandaşların internet kullanımı da artırdı. 2022 son çeyreğinde sabit genişbant abonelerinin ortalama aylık veri kullanımı 243 gigabayttı. 2023'ün son çeyreğinde ise bu rakam 260,3 gigabayta yükseldi. 4,5G altyapısı kullanan mobil abonelerin 2022'nin dördüncü çeyreğinde 14,8 gigabayt olan veri kullanımı ise 17,2 gigabayta ulaştı."" ""Mobil şebekelerde aylık kullanım süresi 477 dakikaya çıktı"" Elektronik haberleşme sektörü operatör gelirlerine ilişkin olarak da bilgi veren Uraloğlu, şunları kaydetti: ""Geçen yılın son çeyreğinde elektronik haberleşme sektörü operatör gelirleri 70,1 milyar liraya ulaştı. Toplam gelir 2023'te bir önceki yıla göre yüzde 72,3'lük rekor artışla 224 milyar lirayı aştı. Türk Telekom ve mobil operatörler özelinde gelirlerin yüzde 80'e yakın arttığını görüyoruz. Yatırımları incelendiğinde, Türk Telekom ve mobil operatörler özelinde önceki yıla göre sektörde yapılan yatırım tutarı yaklaşık yüzde 85 artarak 41,2 milyar liraya ulaşmış. Haberleşme sektöründe yaptığınız yatırım her zaman misliyle sizlere döner."" Uraloğlu, yatırım yaparak büyümek ve altyapısını geliştirmek için çalışan diğer operatörlerin de net satış gelirlerinin 2023'te yüzde 53 artarak 53,6 milyar liraya çıktığına dikkati çekti. Diğer operatörlerin altyapı için yaptığı yatırım tutarının 11,2 milyar lirayı bulduğunu vurgulayan Uraloğlu, ""Tüm işletmecilerin yatırımları bir önceki yıla göre yaklaşık yüzde 68,6 artarak 52,4 milyar lira oldu. Yılın son çeyreği itibariyle mobil şebekelerde aylık ortalama kullanım süresi 477 dakikaya, sabit şebekelerde ise 100 dakikaya çıktı. Mobil ve sabit şebekelerdeki ses trafiğine bakıldığında, yaklaşık 4,6 milyar dakikası sabit şebekelerden kaynaklanan toplam 321,4 milyar dakikalık trafiğin yüzde 98,6'sı mobil şebekelerde başlatıldı."" ifadesini kullandı."
